Schlamau;14827;033849
Schlammersdorf;95519;09205
Schlangen;33189;05252
Schlangenbad;65388;06129
Schlanstedt;38838;039401
Schlat;73114;07161
Schlattwiesen;72147;
Schlauchhof;73453;07975
Schleberoda;06632;034464
Schleching;83259;08649
Schlechtenmühle;71144;
Schlechtsart;98663;036875
Schleesen;06785;034904
Schlegel;02788;035843
Schlegel;07366;036642
Schlegel;09661;037207
Schlehdorf;82444;08851
Schleich;54340;06507
Schleid;36419;036967
Schleid;54636;06569
Schleiden;53937;02445
Schleife;02959;035773
Schleife-Mulkwitz;02959;035773
Schleife-Rohne;02959;035773
Schleifhäusle;73453;07963
Schleifmühle;97852;
Schleifreisen;07629;036601
Schleifthor;97836;
Schleimünde;24404;04642
Schleinitz;06727;034422
Schleiz;07907;03663
Schlema;08301;03772
Schlemmin;18249;038464
Schlemmin;18320;038225
Schlenzer;14913;033746
Schlepzig;15910;035472
Schlesen;24256;04303
Schleswig;24837;04621
Schlettau;09487;03733
Schleuse;56377;
Schleuse Dausenau;56130;
Schleuse Ems;56130;
Schleuse Grütz;14715;
Schleusenow;19273;038844
Schleusingen;98553;036841
Schleusingerneundorf;98553;036841
Schlichting;25779;04882
Schlieben;04936;035361
Schliengen;79418;07635
Schlier;88281;07529
Schlierschied;55483;06765
Schliersee;83727;08026
Schlitz;36110;06642
Schlöben;07646;036428
Schlockow;18249;038462
Schloen;17192;039934
Schloß Holte-Stukenbrock;33758;05207
Schloßböckelheim;55596;06758
Schlosser;83739;
Schloßhof;56753;
Schloßhof;78730;
Schloßkulm;07407;03672
Schlößlesmühle;71144;
Schloßvippach;99195;036371
Schlotfeld;25551;04826
Schlotheim;99994;036021
Schlowe;19406;038485
Schluchsee;79859;07656
Schlüchtern;36381;06661
Schlunkendorf;14547;033204
Schlüsselfeld;96132;09552
Schmachtenhagen;16515;03301
Schmachthagen;23936;038824
Schmadebeck;18236;038292
Schmakentin;23992;03841
Schmalenberg;67718;06307
Schmalensee;24638;04323
Schmalfeld;24640;04191
Schmalfelderhof;67822;06362
Schmalkalden;98574;03683
Schmallenberg;57392;02972
Schmalstede;24241;04322
Schmalzerode;06295;03475
Schmalzmühle;91717;09832
Schmargendorf;16278;03331
Schmarsow;17129;039991
Schmatzfeld;38855;039451
Schmatzin;17390;039724
Schmedeland;24888;04641
Schmedeswurth;25724;04851
Schmeheim;98530;036846
Schmelz;66839;06887
Schmerbach;99891;036259
Schmerdorf;06667;034445
Schmergow;14550;033207
Schmerkendorf;04895;035365
Schmerwitz;14827;033849
Schmetzdorf;14715;033870
Schmidgaden;92546;09438
Schmidmühlen;92287;09474
Schmidthachenbach;55758;06757
Schmiechen;86511;08206
Schmiedeberg;01762;035052
Schmiedeberg;16278;033334
Schmiedefeld;98711;036782
Schmiedefeld;98739;036782
Schmiedehausen;99518;036421
Schmieden;07407;036743
Schmieding;83374;08669
Schmieritz;07819;036481
Schmilau;23911;04541
Schmilkendorf;06896;034929
Schmißberg;55765;06782
Schmitshausen;66484;06375
Schmitt;56825;02677
Schmitten;61389;06084
Schmittweiler;67829;06753
Schmögelsdorf;14913;033747
Schmogrow;03096;035603
Schmolde;16945;033968
Schmölen;04828;03425
Schmölln;01877;03594
Schmölln;04626;034491
Schmölln;17291;039862
Schmölz;95355;
Schmon;06268;034771
Schmorda;07389;03647
Schmorkau;01936;035795
Schnabelwaid;91289;09270
Schnackenburg;29493;05840
Schnackenwöhr;95515;09204
Schnaditz;04849;034243
Schnaidt;83364;
Schnaitsee;83530;08074
Schnaittach;91220;09153
Schnaittenbach;92253;09622
Schnakenbek;21481;04153
Schnarup-Thumby;24891;04623
Schnatzlreut;83362;08681
Schneckengrün;08527;09282
Schneckenhausen;67699;06301
Schneckenlohe;96277;09266
Schneeberg;08289;03772
Schneeberg;15848;03366
Schneeberg;63936;09373
Schneefernerhaus;82475;
Schnega;29465;05842
Schneidenbach;08468;03765
Schneiderkrug;49685;04447
Schneidlingen;39435;039267
Schneidmühle;56355;06772
Schneizlreuth;83458;08665
Schnelldorf;91625;07950
Schnellin;06901;034927
Schnellmannshausen;99831;036926
Schneppenbach;55608;06544
Schneverdingen;29640;05193
Schnorbach;55497;06764
Schnürpflingen;89194;07346
Schöbendorf;15837;033704
Schobüll;25875;04841
Schochen;87724;08306
Schöchleinsmühle;95490;09279
Schochwitz;06179;034609
Schoden;54441;06581
Schöffengrund;35641;06445
Schöfweg;94572;09908
Scholen;27251;04245
Schöllbronner Mühle;76359;
Schollbrunn;97852;09394
Schollene;14715;039389
Schöllkrippen;63825;06024
Schöllnach;94508;09903
Schöllnitz;03229;035434
Scholmunderhof;56843;
Scholterhaus;88400;07351
Schömberg;07570;036603
Schömberg;72355;07427
Schömberg;75328;07084
Schömerich;54314;06587
Schöna;01814;035028
Schöna;04838;034244
Schonach;78136;07722
Schönaich;71101;07031
Schöna-Kolpien;04936;035364
Schönau;66996;06393
Schönau;69250;06228
Schönau;79677;07673
Schönau;83471;08652
Schönau;84337;08726
Schönau;97659;09775
Schönau v d Walde;99894;036253
Schönau-Berzdorf;02899;035874
Schönbach;02708;035872
Schönbach;07985;0365
Schönbach;54552;02676
Schönbeck;17349;03968
Schönbek;24582;04322
Schönberg;08393;037438
Schönberg;08539;036645
Schönberg;16835;033933
Schönberg;16866;033971
Schönberg;22929;04534
Schönberg;23923;038828
Schönberg;24217;04344
Schönberg;39615;039396
Schönberg;54426;06504
Schönberg;84573;08637
Schönberg;94513;08554
Schönborn;01465;03528
Schönborn;01465;03528
Schönborn;01561;035248
Schönborn;03253;035326
Schönborn;55469;06761
Schönborn;56370;0641
Schönborn;67808;06361
Schönbornerhof;67742;06387
Schönbrunn;08485;037606
Schönbrunn;08606;037421
Schönbrunn;09429;03735
Schönbrunn;69436;06262
Schönbrunn;96185;09546
Schönbrunn;98667;036874
Schönburg;06618;03445
Schondorf;86938;08192
Schöndorf;07924;036483
Schöndorf;54316;06588
Schondra;97795;09747
Schöne Aussicht;56132;
Schöne Aussicht, Gem Landkern;56759;
Schöne Aussicht, Gem Masburg;56759;
Schönebeck;16928;03395
Schönebeck;39218;03928
Schöneberg;16278;033338
Schöneberg;55444;06724
Schöneberg;57638;02681
Schöneck;08261;037464
Schöneck;61137;06187
Schönecken;54614;06553
Schönefeld;12529;030
Schönefeld;12529;030
Schönefeld;14547;033204
Schönefeld;14913;033743
Schöneiche;15566;030
Schöneiche;15806;03377
Schöneicher Plan;15749;033764
Schönenberg;79677;07673
Schönenberg-Kübelberg;66901;06373
Schönerlinde;16352;030
Schönermark;16278;033335
Schönermark;16775;03306
Schönermark;16845;033973
Schönermark;17291;039852
Schönewalde;04916;035362
Schönewerda;06556;034672
Schönewörde;29396;05835
Schönfeld;01561;035248
Schönfeld;06556;03466
Schönfeld;09488;037341
Schönfeld;16307;033333
Schönfeld;16356;033398
Schönfeld;17111;039994
Schönfeld;17291;039854
Schönfeld;19205;038871
Schönfeld;19348;03876
Schönfeld;19406;
Schönfeld;39524;039382
Schönfelde;15518;033637
Schönfels;08115;037600
Schönfließ;15326;033602
Schönfließ;16567;033056
Schongau;86956;08861
Schöngeising;82296;08153
Schöngleina;07646;036692
Schönhagen;14959;033731
Schönhagen;16866;033977
Schönhagen;16928;03395
Schönhagen;37318;036083
Schönhagener Mühle;16928;
Schönhausen;17337;039753
Schönhausen;39524;0391
Schönheide;08304;037462
Schönhof;23936;038871
Schönholz;14728;033875
Schönholz;19348;038782
Schönhorn Forsthaus;16798;
Schönhorst;24220;04347
Schöningen;38364;05352
Schönkirchen;24232;04348
Schönlage;19412;038483
Schönow;16306;03338
Schönow;16321;03338
Schönsee;92539;09674
Schönstedt;99947;036022
Schonstett;83137;08055
Schöntal;74214;07943
Schönteichen;01920;03578
Schonterhöhe;73312;
Schönthal;93488;09978
Schonungen;97453;09721
Schönwald;78141;07722
Schönwald;95173;09287
Schönwalde;14621;03322
Schönwalde;15910;035474
Schönwalde;16352;033056
Schönwalde;17309;03973
Schönwalde;23744;04528
Schönwalde;39517;03935
Schönwerder;17291;039853
Schönwolde;19205;038876
Schönwölkau;04509;034208
Schopfheim;79650;07622
Schopfloch;72296;07443
Schopfloch;91626;09857
Schopp;67707;06307
Schöppenstedt;38170;05332
Schöppingen;48624;02555
Schöps;07768;036424
Schopsdorf;39291;039225
Schöpstal;02829;03581
Schorbus;03058;035602
Schoren;78112;
Schörghof;82362;0881
Schorlenberg;67677;06303
Schorndorf;73614;07181
Schorndorf;93489;09467
Schornsheim;55288;06732
Schorstedt;39606;039328
Schortens;26419;04461
Schortens;26419;04461
Schortewitz;06369;034978
Schossin;19073;03869
Schotten;63679;06044
Schottersmühle;91344;09196
Schraden;04928;03574
Schramberg;78713;07422
Schrampe;39619;039384
Schrapfendorf;99831;036926
Schraplau;06279;034774
Schrebitz;01665;035244
Schrecksbach;34637;06698
Schrenz;06780;034956
Schrepkow;16866;033977
Schrepperie;24402;
Schretstaken;21493;04156
Schreyerhof;74394;07143
Schriesheim;69198;06203
Schrobenhausen;86529;08252
Schrozberg;74575;07935
Schrum;25782;04835
Schuby;24850;04621
Schuckmannshöhe;17328;039746
Schuhegg;83367;08686
Schuhlen-Wiese;15910;035476
Schuld;53520;02695
Schulenberg;18334;038221
Schulenberg;38707;05329
Schulenbrook;23972;03841
Schulendorf;21516;04155
Schülldorf;24790;04331
Schüller;54586;06597
Schülp;24589;04392
Schülp;24813;04331
Schülp;25764;04833
Schülperneuensiel;25764;
Schulzendorf;15732;033762
Schulzendorf;16775;033083
Schummhof;74564;
Schünow;15806;03377
Schürdt;57632;02685
Schürensöhlen;23847;04539
Schurrenhof;73072;07165
Schurrenhof;73072;07165
Schuttertal;77978;07826
Schutterwald;77746;0781
Schüttorf;48465;05923
Schutz;54570;06599
Schütz;83364;
Schutzbach;57520;02741
Schützberg;06917;035388
Schützenhof;73116;07161
Schwaan;18258;03844
Schwaara;07554;0365
Schwabach;91126;09122
Schwabbruck;86986;08868
Schwabeck;14913;033747
Schwabenheim;55270;06130
Schwaberow;19230;038856
Schwabert;54673;06550
Schwabhausen;85247;08138
Schwabhausen;99869;036256
Schwäbisch Gmünd;73525;07171
Schwäbisch Gmünd;73527;07171
Schwäbisch Gmünd;73529;07171
Schwäbisch Hall;74523;0791
Schwabmünchen;86830;08232
Schwabsoien;86987;08868
Schwabstedt;25876;04884
Schwaförden;27252;04277
Schwaig;90571;09123
Schwaigen;82445;08841
Schwaigern;74193;07138
Schwaikheim;71409;07195
Schwalbach;65824;06196
Schwalbach;66773;06834
Schwalberhof;56332;
Schwall;56281;06747
Schwallungen;98590;036941
Schwalmstadt;34613;06691
Schwalmtal;36318;06638
Schwalmtal;41366;02163
Schwammgraben;83364;
Schwanau;77963;07824
Schwanbeck;17099;03969
Schwandorf;92421;09431
Schwanebeck;14806;033841
Schwanebeck;16341;030
Schwanebeck;39397;039424
Schwaneberg;17291;039862
Schwaneberg;39171;039205
Schwanefeld;39343;039050
Schwanenmühle;66851;06307
Schwanensee;19339;
Schwanewede;28790;04209
Schwanfeld;97523;09384
Schwangau;87645;08362
Schwanheide;19258;038847
Schwanheim;76848;06392
Schwanow;16831;033929
Schwansee;99195;036204
Schwanstetten;90596;09170
Schwante;16727;033055
Schwarme;27327;04258
Schwarmstedt;29690;05071
Schwartbuck;24257;04385
Schwarz;17252;039827
Schwarz;39240;039291
Schwarza;98547;036843
Schwarzach;74869;06262
Schwarzach;92548;09435
Schwarzach;94374;09962
Schwarzach;97359;09324
Schwarzbach;01945;035752
Schwarzbach;07589;036604
Schwarzbach;09306;03737
Schwarzbach;54597;06553
Schwarzbach;98673;036878
Schwarzburg;07427;036730
Schwarze Pumpe;03139;03564
Schwarzen;55481;06763
Schwarzenbach;92720;09644
Schwarzenbach a d Saale;95126;09284
Schwarzenbach a Wald;95131;09289
Schwarzenbek;21493;04151
Schwarzenberg;08340;03774
Schwarzenberg;83364;08666
Schwarzenborn;34639;05686
Schwarzenborn;54533;06567
Schwarzenbruck;90592;09128
Schwarzenfeld;92521;09435
Schwarzengraben;67813;06361
Schwarzenhof b Groß Gievitz;17192;039934
Schwarzerden;55629;06765
Schwarzhausen;99891;036259
Schwarzheide;01987;035752
Schwarzhofen;92447;09672
Schwarzholz;39596;039394
Schwarzhöring;94565;08541
Schwebheim;97525;09723
Schwechow;19230;038856
Schwedelbach;67685;06374
Schwedeneck;24229;04308
Schwedt;16303;03332
Schwegenheim;67365;06344
Schweich;54338;06502
Schweickershausen;98663;036871
Schweigen-Rechtenbach;76889;06342
Schweighausen;56377;02604
Schweighofen;76889;06342
Schweiler;54608;06555
Schweina;36448;036961
Schweinbach;07338;036734
Schweindorf;26556;04975
Schweinfurt;97421;09721
Schweinfurt;97422;09721
Schweinfurt;97424;09721
Schweinfurter Haus;97647;09774
Schweinitz;06928;03537
Schweinitz;39279;039245
Schweinrich;16909;033966
Schweinschied;67744;06753
Schweisweiler;67808;06302
Schweitenkirchen;85301;08444
Schweix;66957;06335
Schwellhäusl;94227;09925
Schwelm;58332;02336
Schweltholm;24407;
Schwemsal;06774;034243
Schwenda;06547;034658
Schwendi;88477;07353
Schwenkenhof;72290;
Schwenningen;72477;07579
Schwenningen;89443;09084
Schwepnitz;01936;035797
Schweppenhausen;55444;06724
Schwerbach;55624;06544
Schwerborn;99195;036204
Schwerborn;99195;036204
Schwerin;15755;033766
Schwerin;15859;033678
Schwerin;19053;0385
Schwerin;19055;0385
Schwerin;19057;0385
Schwerin;19059;0385
Schwerin;19061;0385
Schwerin;19063;0385
Schweringen;27333;04257
Schweringen, Ziegelei;27324;
Schwerinsburg;17398;039722
Schwerinsdorf;26835;04956
Schwerstedt;99439;036452
Schwerstedt;99634;036376
Schwerte;58239;02304
Schwerte;58239;02304
Schwerz;06188;034604
Schwerzko;15898;033652
Schwesing;25813;04841
Schwetzingen;68723;06202
Schwichtenberg;17099;039607
Schwickershausen;98631;036944
Schwieberdingen;71701;07150
Schwienau;29593;05822
Schwiesau;39638;039085
Schwifting;86940;08191
Schwindegg;84419;08082
Schwinkendorf;17139;039953
Schwirzheim;54597;06558
Schwissel;23795;04551
Schwittersdorf;06295;034773
Schwittschau;24887;04626
Schwobfeld;37318;036082
Schwollen;55767;06787
Schwörstadt;79739;07762
Schwülper;38179;05303
Sebnitz;01855;035971
Sechzehneichen;16866;033971
Seck;56479;02664
Seckach;74743;06292
Seddin;19348;038789
Seddiner See;14554;033205
Sedlitz;01968;03573
Seebach;77889;07842
Seebach;99846;036929
Seebad Ahlbeck;17419;038378
Seebad Bansin;17429;038378
Seebad Heringsdorf;17424;0395
Seebeck;16835;033933
Seebenau;29413;03901
Seebergen;99869;036256
Seebruck;83358;08667
Seeburg;06317;034774
Seeburg;14476;033201
Seeburg;37136;05507
Seedorf;23823;04555
Seedorf;23883;04545
Seedorf;27404;04284
Seefeld;16356;03337
Seefeld;16928;03395
Seefeld;23936;038871
Seefeld;25557;04872
Seefeld;82229;08152
Seeg;87637;08364
Seega;06567;034671
Seegrehna;06888;034928
Seehaus;95686;09272
Seehausen;06567;034671
Seehausen;14913;033743
Seehausen;17291;039863
Seehausen;39365;039407
Seehausen;39615;039386
Seehausen;82418;08841
Seeheim-Jugenheim;64342;06257
Seehof;19069;03867
Seekirch;88422;07582
Seelbach;56377;02604
Seelbach;57577;0261
Seelbach;57632;02685
Seelbach;77960;07823
Seeleiten;83552;08075
Seelen;67744;06363
Seelensdorf;14798;033834
Seelingstädt;07580;036608
Seelitz;09306;03737
Seelow;15306;03346
Seelze;30926;05137
Seeon;83370;08667
Seepoint;84036;0871
Seerhausen;01594;035268
Seesbach;55629;06754
Seesen;38723;05381
Seeshaupt;82402;08801
Seester;25370;04125
Seestermühe;25371;04125
Seeth;25878;04881
Seeth-Ekholt;25337;04121
Seethen;39638;039084
Seetz;19357;038781
Seevetal;21217;04105
Seevetal;21218;04105
Seevetal;21220;04105
Seewald;72297;07448
Seewiesen;82319;08151
Seffern;54636;06569
Sefferweich;54636;06569
Segeletz;16845;033978
Segeletz Bahnhof;16845;033978
Seggebruch;31691;05722
Seggerde;39356;039061
Segnitz;97340;09332
Sehestedt;24814;04357
Sehlde;38279;05341
Sehlem;31196;05060
Sehlem;54518;06508
Sehlen;18528;03838
Sehmatal-Cranzahl;09465;037342
Sehmatal-Neudorf;09465;037342
Sehmatal-Sehma;09465;03733
Sehnde;31319;05138
Seibersbach;55444;06724
Seibis;07366;036642
Seidewitz;04668;034321
Seidingstadt;98646;036875
Seifartsdorf;07613;036691
Seifen;57632;02685
Seifhennersdorf;02782;03586
Seilershof;16775;033085
Seinsfeld;54655;06567
Seinsheim;97342;09332
Seisla;07389;03647
Seitenroda;07768;036424
Seitershof;66917;06375
Seitingen-Oberflacht;78606;07464
Seiwerath;54597;06553
Selb;95100;09287
Selbach;57537;02742
Selbelang;14641;033237
Selben;04509;034202
Selberting;83379;0861
Selbitz;06773;034928
Selbitz;95152;09280
Selchenbach;66871;06384
Selchow;15831;03379
Selchow;15859;033678
Selent;24238;04384
Selfkant;52538;02456
Seligenstadt;63500;06182
Seligweiler;89081;0731
Selk;24884;04621
Sellendorf;15938;035452
Sellerich;54608;06551
Sellessen;03130;03563
Sellin;18586;038303
Sellin;23992;
Selm;59379;02592
Selmsdorf;23923;038823
Selow;18246;038461
Selpin;18195;038205
Selsingen;27446;04284
Seltendorf;96528;036766
Selters;56242;02626
Selters;65618;06483
Selzen;55278;06737
Sembach;67681;06303
Semlow;18334;038222
Semmenstedt;38327;05336
Semmerin;19300;038755
Senden;48308;02597
Senden;89250;07307
Sendenhorst;48324;02526
Senftenberg;01968;03573
Senftenhütte;16230;033364
Sengenthal;92369;09181
Sengerich;54619;06559
Senheim;56820;02673
Sennewitz;06193;0345
Sennfeld;97526;09721
Sennhütte;36166;
Sensbachtal;64759;06068
Senscheid;53520;02696
Senst;06869;034929
Sensweiler;55758;06786
Senzig;15754;03375
Senzke;14662;033238
Serba;07616;036601
Sereetz;23611;0451
Sereetzerfeld;23611;
Sergen;03058;035605
Serno;06862;034907
Sernow;14913;033746
Serrig;54455;06581
Sersheim;74372;07042
Serwest;16230;033364
Sessenbach;56237;02601
Sessenhausen;56244;02626
Seßlach;96145;09569
Seth;23845;04194
Settin;19089;03863
Setzin;19230;038856
Setzingen;89129;07345
Setzsteig;14827;033849
Seubersdorf;92358;09497
Seukendorf;90556;0911
Seulingen;37136;05507
Seupahn;09306;03737
Sevenig;54617;06559
Sevenig;54673;06524
Severin;19374;038728
Sewekow;16909;033966
Sexau;79350;07641
Seybothenreuth;95517;09275
Seyda;06918;035387
Sibbesse;31079;05065
Sichau;39649;039082
Sickerode;37308;036082
Sickingerhof;67699;06301
Sickte;38173;05305
Siebeldingen;76833;06345
Siebenbach;56729;02656
Siebenbäumen;23847;04501
Siebeneichen;21514;04158
Siebenlehn;09634;0351
Siebigerode;06308;034772
Siedenbollentin;17089;03969
Siedenbrünzow;17111;03998
Siedenburg;27254;04272
Siedenheide;17252;039832
Siedenlangenbeck;29416;039035
Siedlung Bergheide;14552;
Siefersheim;55599;06703
Siegadel;15913;035471
Siegbach;35768;02778
Siegburg;53721;02241
Siegelhausen;71563;07144
Siegelsbach;74936;07264
Siegen;57072;0271
Siegen;57074;0271
Siegen;57076;0271
Siegen;57078;0271
Siegen;57080;0271
Siegenburg;93354;09444
Siegmundsburg;98749;036704
Siegsdorf;83313;08662
Siek;22962;04107
Sielbek;23611;
Sielenbach;86577;08258
Siemerode;37308;03606
Sien;55758;06788
Sienhachenbach;55758;06788
Sierksdorf;23730;04563
Sierksrade;23847;04501
Sierscheid;53520;02695
Siershahn;56427;02623
Siersleben;06308;03476
Siesbach;55767;06781
Siestedt;39356;039061
Siethen;14974;03378
Sietow;17209;039931
Sietzing;15324;033474
Sietzsch;06188;034602
Sieversdorf;15236;033608
Sieversdorf;16845;033970
Sievershagen;23936;038822
Sievershütten;24641;04194
Sieverstedt;24885;04603
Siewisch;03116;035602
Siezbüttel;25560;04892
Siggelkow;19376;038724
Sigmaringen;72488;07571
Sigmaringendorf;72517;07571
Sigmarszell;88138;08389
Sigrön;19336;038791
Silberfeld;07937;036628
Silberhälden;71732;
Silberhaus;95615;09236
Silberhausen;37351;036075
Silberstedt;24887;04625
Silberstraße;08121;037603
Silbertal;67157;
Silbitz;07613;036693
Silkerode;37345;036072
Silz;17214;039927
Silz;76857;06346
Silzen;25551;04871
Simbach;84359;08571
Simbach;94436;09954
Simmelsdorf;91245;09155
Simmerath;52152;02473
Simmern;55469;06761
Simmern;56337;02620
Simmersdorf;03149;035695
Simmersfeld;72226;07484
Simmershofen;97215;09848
Simmertal;55618;06754
Simmozheim;75397;07033
Simonsberg;25813;04841
Simonshagen;19348;033983
Simonshof;19357;038785
Simonshof;67806;06361
Simonswald;79263;07683
Sindelfingen;71063;07031
Sindelfingen;71065;07031
Sindelfingen;71067;07031
Sindelfingen;71069;07031
Sindelsdorf;82404;08856
Singen;78224;07731
Singen;99326;03629
Singhofen;56379;02604
Sinn;35764;02772
Sinntal;36391;06665
Sinsheim;74889;07261
Sinspelt;54675;06522
Sinzendorf;93449;09975
Sinzheim;76547;07221
Sinzig;53489;02642
Sinzing;93161;0941
Sippersfeld;67729;06357
Sipplingen;78354;07551
Siptenfelde;06507;039488
Sirksfelde;23898;04543
Sittensen;27419;04282
Sitters;67823;06362
Sitzendorf;07429;036730
Sixenhof;73563;07174
Skäßchen;01561;03522
Skaup;01561;03522
Skoplau;04680;034381
Söchtenau;83139;08053
Soderstorf;21388;04132
Soest;59494;02921
Sögel;49751;05952
Sohl;56588;
Sohland;02689;035936
Sohland;02894;035828
Söhlde;31185;05129
Sohnstedt;99198;036203
Sohren;55487;06543
Söhren;23909;
Söhrewald;34320;05608
Sohrschied;55487;06763
Sölden;79294;0761
Söldenham;94565;08541
Solikante;15324;033475
Solingen;42651;0212
Solingen;42653;0212
Solingen;42655;0212
Solingen;42657;0212
Solingen;42659;0212
Solingen;42697;0212
Solingen;42699;0212
Solingen;42719;0212
Solkwitz;07381;03647
Söllenthin;19339;038787
Sollerup;24852;04625
Söllichau;06774;034243
Söllingen;38387;05354
Sollstedt;99759;036338
Sollstedt;99976;036338
Sollwitt;25884;04843
Solms;35606;06442
Solnhofen;91807;09145
Solpke;39638;039087
Solsdorf;07422;036739
Soltau;29614;05191
Soltendieck;29594;05874
Soltow;19273;038844
Sommerach;97334;09381
Sommerau;54317;06588
Sömmerda;99610;03634
Sommerfeld;16766;033055
Sommerhausen;97286;09333
Sommerkahl;63825;06024
Sommerland;25358;04126
Sommerloch;55595;06706
Sommersdorf;17111;039952
Sommersdorf;17328;039751
Sommersdorf;39365;039402
Sonderhof;87782;08306
Sonderhofen;97255;09337
Sondershausen;99706;03632
Sondheim;97647;09779
Sonneberg;96515;03675
Sonneborn;99869;036255
Sönnebüll;25821;04671
Sonnefeld;96242;09562
Sonnen;94164;08584
Sonnenberg;16775;03306
Sonnenberg-Winnenberg;55767;06787
Sonnenbühl;72820;07128
Sonnenhof;70378;
Sonnenreuth;83739;08025
Sonnewalde;03249;035323
Sonnschied;55758;06785
Sonsbeck;47665;02838
Sontheim;87776;08336
Sontheim;89567;07325
Sonthofen;87527;08321
Sontra;36205;05653
Sophienhamm;24806;0431
Sophienholz;18239;
Sophienstädt;16348;03337
Sophienthal;15324;033473
Sophienthal;98646;03685
Sören;24241;04322
Sorgbrück;24806;
Sorge;38875;039457
Sörgenloch;55270;06136
Sornzig-Ablaß;04769;034362
Sörth;57636;02681
Sörup;24966;04635
Sosa;08326;037752
Sosberg;56858;06545
Sössen;06686;034444
Sotterhausen;06528;03464
Sottrum;27367;04264
Soyen;83564;08071
Spaatz;14715;033872
Spabrücken;55595;06706
Spahl;36419;036967
Spahnharrenstätte;49751;05951
Spaichingen;78549;07424
Spall;55595;06706
Spalt;91174;09175
Spaltenhof;25813;04841
Spangdahlem;54529;06565
Spangenberg;34286;05663
Spantekow;17392;039727
Spardorf;91080;09131
Sparneck;95234;09251
Spatzenhausen;82447;08847
Spay;56322;02628
Spechbach;74937;06226
Spechtsbrunn;98743;036762
Speicher;54662;06562
Speichersdorf;95469;09275
Speichrow;15848;033676
Speinshart;92676;09645
Spelle;48480;05977
Spenge;32139;05225
Sperenberg;15838;033703
Spergau;06237;034446
Sperrhof;73489;07967
Spesenroth;56288;06762
Spessart;56746;02655
Speyer;67346;06232
Spickendorf;06188;034602
Spiegelau;94518;08553
Spiegelberg;71579;07194
Spiegelhagen;19348;03876
Spiekeroog;26474;04976
Spielberg;06628;034463
Spielberg;85655;08093
Spielmannsholz;54619;06559
Spiesen-Elversberg;66583;06821
Spiesheim;55288;06732
Spirkelbach;76848;06392
Spitalhaus;93149;
Spittenreut;83364;08666
Spittersberg;83552;08075
Spitzau, Gem Attenhofen;84076;08782
Spitzkunnersdorf;02794;035842
Splietsdorf;18513;038325
Sponheim;55595;06758
Sponholz;17039;0395
Spora;06724;0365
Spören;06780;034956
Spornitz;19372;038726
Spraitbach;73565;07176
Sprakebüll;25917;04662
Sprakensehl;29365;05837
Spree;02923;035894
Spreeau;15528;033633
Spreenhagen;15528;033633
Spreetal;02979;03564
Spreewitz;02979;03563
Spreiterhof;67806;06363
Spremberg;03130;03563
Sprendlingen;55576;06701
Spring;14827;033849
Springe;31832;05041
Springhoe;25551;04822
Springstille;98587;036847
Sprink;54558;06573
Spritzenmühle;63928;09378
Sprockhövel;45549;02339
Sprötau;99610;036371
Sprotta;04838;03423
Sprung;83364;08666
Sputendorf;14532;033701
St Alban;67813;06362
St Gangloff;07629;036606
St Georgen;83368;08669
St Johann;55578;06701
St Katharinen;53562;02645
St Leonhard;83329;08681
St Martin;67487;06323
St Oswald;94568;08553
St Ottilien;86941;08193
St. Andreasberg;37444;05582
St. Annen;25776;04882
St. Bernhard;98660;036873
St. Blasien;79837;07672
St. Egidien;09356;03723
St. Georgen;78112;07724
St. Goar;56329;06741
St. Goarshausen;56346;06771
St. Ingbert;66386;06894
St. Johann;72813;07122
St. Kilian;98553;036841
St. Leon-Rot;68789;06227
St. Märgen;79274;07669
St. Michaelisdonn;25693;04853
St. Peter;79271;07660
St. Wendel;66606;06851
Staakow;15910;035477
Staats;39599;039325
Stäbelow;18198;038207
Staben;18317;
Stabhammer;08309;
Stackelitz;06862;034907
Stade;21680;04141
Stade;21682;04141
Stade;21683;04141
Stade;21684;04141
Stadecken-Elsheim;55271;06136
Stadelhofen;96187;09504
Stadensen;29596;05802
Stadl;83364;08666
Stadland;26935;04734
Stadland;26936;04734
Stadland;26937;04734
Stadlern;92549;09674
Stadt Wehlen;01829;035024
Stadtallendorf;35260;06428
Stadtbek, Gem Bosau;24326;04527
Stadtbek, Gem Seedorf;24326;04527
Stadtbekermühle;24326;04527
Stadtbergen;86391;0821
Stadthagen;31655;05721
Stadtilm;99326;03629
Stadtkyll;54589;06597
Stadtlauringen;97488;09724
Stadtlengsfeld;36457;036965
Stadtlohn;48703;02563
Stadtoldendorf;37627;05532
Stadtprozelten;97909;09392
Stadtroda;07646;036428
Stadtsteinach;95346;09225
Stadum;25917;04662
Staffelde;16766;033055
Staffelde;39596;03931
Staffhorst;27254;04272
Stafstedt;24816;04875
Stahlberg;67808;06361
Stahlhofen;56412;02602
Stahlhofen;56459;02663
Stahlhütte;53533;
Stahna;01623;035246
Stahnsdorf;14532;03329
Staig;89195;07346
Staitz;07950;036622
Stakendorf;24217;04344
Stalförden;49696;04475
Stallwang;94375;09964
Stammbach;95236;09256
Stammham;84533;08678
Stammham;85134;08405
Stampfl;83546;08073
Stamsried;93491;09466
Stanau;07806;036481
Ständehof;66981;
Standenbühl;67816;06357
Standorf;97990;07933
Stangenhagen;14959;033731
Stangerode;06543;034742
Stanggaß;83471;08652
